FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivelTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber
20080104X00019 , Positioning , United States ,Botswana,12:00 PM,7:50 PM,7h 50m, 11/09/2007 ,525774, N3257B , NYC08LA034 
20121004X53806 , Personal , United States ,Botswana,12:00 PM,8:10 PM,8h 10m, 11/08/2007 ,516741, C-GNSR , NYC08LA029 
20071120X01816 , Personal , United States ,Botswana,3:35 PM,8:10 PM,4h 35m, 11/08/2007 ,490420, N7208B , LAX08CA014 
20071119X01810 , Instructional , United States ,Botswana,12:25 PM,5:00 PM,4h 35m, 11/08/2007 ,515695, N723EP , NYC08CA030 
20071113X01789 , Personal , United States ,Botswana,7:00 AM,9:35 AM,2h 35m, 11/08/2007 ,496049, N5555R , CHI08CA043 
20071227X01994 ,  , South Africa ,Botswana,5:30 PM,8:10 PM,2h 40m, 11/07/2007 ,498805, N6ZT , CHI08CA038 
20071126X01847 , Personal , France ,Botswana,12:00 PM,2:40 PM,2h 40m, 11/07/2007 ,506060, N8356C , ERA13IA006 
20071121X01832 ,  , United States ,Botswana,6:30 AM,9:35 AM,3h 5m, 11/06/2007 ,514681, N46009 , ANC08LA018 
20071121X01829 , Business , United States ,Brazil,11:00 AM,2:40 PM,3h 40m, 11/06/2007 ,504445, N601AG , MIA08CA016 
20071119X01814 , Executive/Corporate , United States ,Brazil,4:30 PM,8:10 PM,3h 40m, 11/06/2007 ,494212, N89120 , LAX08FA028 
20080108X00028 , Aerial Application , United States ,Brazil,8:30 AM,12:25 PM,3h 55m, 11/06/2007 ,493331, N980JH , NYC08LA028 
20071119X01803 , Personal , United States ,Brazil,1:00 PM,5:00 PM,4h 0m, 11/06/2007 ,509745, N27S , DFW08CA028 
20071108X01768 , Personal , United States ,Brazil,4:00 PM,8:10 PM,4h 10m, 11/06/2007 ,508647, N457EZ , SEA08FA023 
20071121X01830 , External Load , Austria ,Brazil,10:00 AM,2:40 PM,4h 40m, 11/05/2007 ,493450, N8353L , SEA08FA022 
20071113X01788 , Personal , United States ,Brazil,7:30 AM,12:25 PM,4h 55m, 11/05/2007 ,491709, N3189Z , LAX08LA027 
20080115X00048 ,  , Mexico ,Brazil,12:00 PM,5:00 PM,5h 0m, 11/05/2007 ,494687, N712j , DCA08WA008 
20071129X01868 , Personal , United States ,Brazil,3:00 PM,8:10 PM,5h 10m, 11/05/2007 ,498062, N58MB , DEN08WA029 
20071114X01792 , Personal , United States ,Brazil,7:00 AM,12:25 PM,5h 25m, 11/05/2007 ,498265, N81800 , MIA08LA014B 
20071106X01739 , Unknown , United States ,Brazil,6:30 AM,12:25 PM,5h 55m, 11/05/2007 ,502074, N232PM , MIA08LA014A 
20090303X93946 , Personal , United States ,Brazil,11:00 AM,5:00 PM,6h 0m, 11/04/2007 ,487174, N880UP , SEA08LA021 
20071111X01782 , Personal , United States ,Brazil,8:05 AM,12:25 PM,4h 20m, 11/04/2007 ,506502, N42KK , LAX08FA026 
20071106X01738 , Personal , United States ,Brazil,4:10 PM,8:10 PM,4h 0m, 11/04/2007 ,524655, N4635F , SEA08LA020 
20071226X01990 , Positioning , Brazil ,Bulgaria,3:15 PM,8:10 PM,4h 55m, 11/04/2007 ,500725, N289DT , NYC08LA033 
20071205X01903 ,  , United States ,Bulgaria,3:30 PM,8:10 PM,4h 40m, 11/04/2007 ,504860, N634WB , DEN08LA027 
20071119X01805 , Personal , United States ,Bulgaria,7:40 AM,12:25 PM,4h 45m, 11/04/2007 ,512532, N4091H , DFW08LA025 
20071209X01915 , Personal , United States ,Bulgaria,2:35 PM,3:25 PM,50m, 11/03/2007 ,504621, N5733W , CEN09RA185 
20071204X01895 , Personal , United States ,Bulgaria,11:05 AM,11:55 AM,50m, 11/03/2007 ,499955, N5912Q , NYC08LA027 
20080103X00009 , Instructional , United States ,Bulgaria,1:55 PM,2:45 PM,50m, 11/03/2007 ,517767, N32984 , DFW08WA027 
20071119X01811 , Personal , United States ,Bulgaria,6:25 AM,7:15 AM,50m, 11/03/2007 ,488122, N2161Y , ANC08CA017 
20071109X01775 , Personal , United States ,Bulgaria,4:35 PM,5:25 PM,50m, 11/02/2007 ,523545, N4153M , DEN08CA025 
20071121X01825 , Personal , United States ,Bulgaria,8:05 AM,8:55 AM,50m, 11/02/2007 ,517984, N309PA , NYC08FA026 
20071114X01795 , Personal , United States ,Bulgaria,8:00 PM,8:50 PM,50m, 11/02/2007 ,497747, N923PA , NYC08CA025 
20071107X01748 ,  , United States ,Bulgaria,8:05 AM,8:55 AM,50m, 11/02/2007 ,496507, N64994 , CHI08CA034 
20071203X01891 , Flight Test , United States ,Bulgaria,6:00 AM,10:10 AM,4h 10m, 11/02/2007 ,517788, N46361 , DEN08CA026 
20071217X01940 , Personal , United States ,Burkina Faso,9:00 AM,8:30 PM,11h 30m, 11/02/2007 ,508910, N77LU , MIA08RA013 
20071129X01875 , Personal , United States ,Burkina Faso,7:05 PM,7:55 PM,50m, 11/02/2007 ,499641, N2736P , MIA08CA012 
20080129X00120 , Flight Test , United States ,Burkina Faso,9:00 PM,9:20 AM,12h 20m, 11/01/2007 ,500423, N800CC , NYC08LA024 
20071108X01760 , Personal , United States ,Burkina Faso,6:30 AM,1:30 PM,7h 0m, 11/01/2007 ,523588, N556CP , DFW08CA024 
20071108X01763 , Personal , United States ,Burkina Faso,10:00 AM,2:00 PM,4h 0m, 11/01/2007 ,510394, N185MH , CHI08FA033 
20071109X01779 , Business , United States ,Burkina Faso,4:30 PM,8:10 PM,3h 40m, 11/01/2007 ,528563, N919UW , SEA08CA019 
20071127X01858 , Aerial Application , United States ,Burkina Faso,8:30 AM,1:30 PM,5h 0m, 11/01/2007 ,505999, N21101 , DFW08CA023 
20071120X01821 , Personal , Brazil ,Burkina Faso,4:00 PM,8:10 PM,4h 10m, 11/01/2007 ,510141, N717SB , MIA08CA011 
20071108X01767 , Personal , United States ,Burkina Faso,8:00 PM,9:20 AM,13h 20m, 10/31/2007 ,522279, N8251M , DFW08CA022 
20071108X01761 ,  , Panama ,Burkina Faso,4:00 PM,8:30 PM,4h 30m, 10/31/2007 ,514875, N4366R , LAX08LA025 
20080104X00016 , Business , United States ,Burkina Faso,3:15 PM,8:10 PM,4h 55m, 10/31/2007 ,519749, N27175 , DEN08IA022 
20080104X00017 , Instructional , United States ,Burkina Faso,8:30 AM,5:15 PM,8h 45m, 10/30/2007 ,494637, N697MC , SEA08LA017 
20080111X00042 , Instructional , United States ,Burundi,9:15 AM,1:30 PM,4h 15m, 10/30/2007 ,527216, N5050B , DEN08CA023 
20071219X01972 , Personal , United States ,Burundi,6:30 AM,9:20 AM,2h 50m, 10/29/2007 ,493942, N8155C , NYC08FA023 
20071203X01892 , Instructional , United States ,Burundi,11:00 AM,1:30 PM,2h 30m, 10/29/2007 ,500954, N2099K , CHI08LA031 
20071113X01783 , Personal , United States ,Burundi,10:00 AM,1:30 PM,3h 30m, 10/29/2007 ,517280, N3971X , MIA08FA010 
20071121X01835 , Business , United States ,Burundi,7:30 AM,1:30 PM,6h 0m, 10/29/2007 ,507551, N36LB , CHI08CA032 
20071109X01780 , Public Aircraft - Local , United States ,Cambodia,7:00 PM,9:20 AM,14h 20m, 10/29/2007 ,494103, N5181A , CHI08CA035 
20080219X00208 ,  , United States ,Cambodia,5:30 PM,9:20 AM,15h 50m, 10/28/2007 ,527233, N16SF , DFW08LA035 
20071205X01901 , Instructional , United States ,Cambodia,1:00 PM,5:15 PM,4h 15m, 10/28/2007 ,515550, N702BW , MIA08WA020 
20080103X00014 , Personal , United States ,Cambodia,8:00 AM,1:30 PM,5h 30m, 10/28/2007 ,519484, N412KK , SEA08CA016 
20071114X01793 , Business , United States ,Cambodia,11:00 AM,5:15 PM,6h 15m, 10/28/2007 ,515671, N195LS , DFW08WA026 
20071102X01707 , Personal , United States ,Cambodia,10:00 AM,5:15 PM,7h 15m, 10/28/2007 ,520466, N6791J , SEA08CA018 
20071107X01747 , Personal , Canada ,Cambodia,6:00 AM,2:00 PM,8h 0m, 10/28/2007 ,524364, N94320 , SEA08LA015A 
20071120X01823 , Personal , United States ,Cambodia,8:00 AM,5:15 PM,9h 15m, 10/28/2007 ,510941, N744RG , SEA08LA015B 
20081219X65251 ,  , Poland ,Cambodia,7:30 AM,5:15 PM,9h 45m, 10/28/2007 ,525832, N1422E , LAX08CA037 
20071102X01712 , Personal , Spain ,Cambodia,6:00 AM,8:30 PM,14h 30m, 10/28/2007 ,525453, N5859L , LAX08CA022 
20071031X01694 , Business , Japan ,Cambodia,5:00 PM,8:10 PM,3h 10m, 10/27/2007 ,488758, N7188S , CHI08CA029 
20071101X01699 , Personal , United States ,Cambodia,8:30 AM,8:10 PM,11h 40m, 10/27/2007 ,494635, N1602A , DEN08LA028 
20080103X00015 , Personal , United States ,Cambodia,6:30 AM,8:10 PM,13h 40m, 10/27/2007 ,526952, N327ND , SEA08LA014 
20080311X00296 , Instructional , United States ,Cambodia,6:00 PM,9:20 AM,15h 20m, 10/27/2007 ,488636, N3236P , CHI08GA028 
20071102X01706 , Personal , United States ,Cameroon,7:00 AM,1:30 PM,6h 30m, 10/26/2007 ,486521, N52730 , ANC08CA011 
20071115X01798 , Business , United States ,Cameroon,5:30 PM,8:10 PM,2h 40m, 10/26/2007 ,495711, N61AC , ENG08IA001 
20071120X01817 , Personal , United States ,Cameroon,9:00 AM,2:00 PM,5h 0m, 10/26/2007 ,511676, N43450 , LAX08FA023 
20080215X00197 , Instructional , United States ,Cameroon,3:00 PM,8:10 PM,5h 10m, 10/26/2007 ,497868, N4672M , ANC08LA010 
20071106X01733 , Personal , United States ,Cameroon,3:00 PM,8:30 PM,5h 30m, 10/26/2007 ,495105, N80997 , DEN08LA021 
20071102X01709 , Personal , Canada ,Cameroon,1:00 PM,8:10 PM,7h 10m, 10/26/2007 ,514320, N223Z , CHI08CA030 
20071119X01804 , Personal , United States ,Cameroon,11:00 AM,8:10 PM,9h 10m, 10/25/2007 ,510109, N6628N , ANC08WA016 
20071106X01732 , Aerial Observation , United States ,Cameroon,10:00 AM,8:10 PM,10h 10m, 10/25/2007 ,495393, N757DP , SEA08FA013 
20071105X01726 , Personal , United States ,Cameroon,8:00 AM,8:10 PM,12h 10m, 10/25/2007 ,522939, N1UU , DCA08WA007 
20071030X01689 , Personal , United States ,Cameroon,3:35 PM,8:10 PM,4h 35m, 10/25/2007 ,508887, N5104K , DFW08WA034 
20071126X01840 , Personal , United States ,Cameroon,3:30 PM,8:10 PM,4h 40m, 10/25/2007 ,514401, N5323D , ANC08WA013 
20071128X01863 , Personal , United States ,Cameroon,2:20 PM,8:10 PM,5h 50m, 10/24/2007 ,492022, N172GH , NYC08FA022 
20080215X00196 , Personal , United States ,Cameroon,7:00 AM,5:15 PM,10h 15m, 10/24/2007 ,493290, N331NW , SEA08LA012 
20071211X01924 , Personal , United States ,Cameroon,5:00 PM,8:30 PM,3h 30m, 10/24/2007 ,526813, N780SR , NYC08FA020 
20071127X01859 , Unknown , United States ,Cameroon,8:00 AM,2:00 PM,6h 0m, 10/24/2007 ,512613, N6157G , NYC08LA021 
20071127X01860 , Instructional , United States ,Canada,7:00 AM,2:00 PM,7h 0m, 10/24/2007 ,493536, N345TV , LAX08FA001 
20071128X01862 , Other Work Use , United States ,Canada,12:00 PM,8:30 PM,8h 30m, 10/24/2007 ,526975, N1431S , DEN08LA017 
20071105X01727 , Instructional , United States ,Canada,11:00 AM,8:30 PM,9h 30m, 10/23/2007 ,528003, N3246H , DFW08CA021 
20071104X01721 , Personal , United States ,Canada,10:00 AM,8:30 PM,10h 30m, 10/23/2007 ,514969, N1437S , LAX08CA021 
20071126X01843 , Personal , United States ,Canada,8:00 AM,8:30 PM,12h 30m, 10/23/2007 ,523595, N48862 , ANC08WA012 
20071126X01842 , Personal , United States ,Canada,7:00 AM,8:30 PM,13h 30m, 10/23/2007 ,502141, N51698 , CHI08CA008 
20071127X01857 , Personal , Venezuela ,Canada,1:20 PM,5:15 PM,3h 55m, 10/23/2007 ,512632, N901RC , LAX08CA018 
20071120X01822 , Personal , Namibia ,Canada,4:10 PM,8:10 PM,4h 0m, 10/22/2007 ,504212, N92737 , LAX08CA019 
20071212X01935 , Personal , United States ,Canada,3:15 PM,8:10 PM,4h 55m, 10/21/2007 ,506349, N92HS , LAX08CA020 
20071102X01708 , Personal , United States ,Canada,7:30 AM,8:10 PM,12h 40m, 10/21/2007 ,515314, N8777Q , LAX08LA024 
20071109X01776 , Instructional , United States ,Canada,7:00 AM,8:10 PM,13h 10m, 10/21/2007 ,516048, N978TL , NYC08LA019 
20071026X01664 , Instructional , United States ,Canada,12:00 PM,5:15 PM,5h 15m, 10/20/2007 ,488744, N215MD , DFW08LA020 
20071108X01759 , Personal , United States ,Canada,8:15 AM,1:30 PM,5h 15m, 10/20/2007 ,528396, N73223 , DEN08CA020 
20080229X00251 , Personal , United States ,Canada,12:00 PM,8:10 PM,8h 10m, 10/20/2007 ,518256, N31MC , DEN08CA019 
20081003X62957 , Personal , United States ,Central African Republic,2:00 PM,8:30 PM,6h 30m, 10/20/2007 ,494748, N785CP , LAX08CA016 
20071024X01652 , Personal , United States ,Central African Republic,9:05 AM,10:30 AM,1h 25m, 10/20/2007 ,494590, N17888 , ANC08CA009 
20071107X01746 ,  , United States ,Central African Republic,1:05 PM,2:30 PM,1h 25m, 10/20/2007 ,491209, N7408G , CHI08FA027 
20071126X01841 , Personal , United States ,Central African Republic,1:20 PM,2:45 PM,1h 25m, 10/20/2007 ,526521, N407LL , ANC08CA008 
20071109X01777 , Instructional , United States ,Chad,5:40 PM,7:05 PM,1h 25m, 10/20/2007 ,489400, N5644N , MIA08LA006 
20071119X01808 , Other Work Use , United States ,Chad,11:25 AM,12:50 PM,1h 25m, 10/20/2007 ,524243, N475TW , MIA08LA007 
20081003X17818 , Personal , United States ,Chad,2:00 PM,8:05 PM,6h 5m, 10/19/2007 ,521056, N65BT , MIA08WA059 
20071030X01688 , Personal , Canada ,Chad,1:00 PM,7:20 PM,6h 20m, 10/19/2007 ,526764, N6370U , DCA08WA010 
20071205X01898 , Personal , United States ,Chad,1:00 PM,8:05 PM,7h 5m, 10/19/2007 ,514946, N628RV , MIA08LA005A 
20071129X01877 , Personal , United States ,Chad,8:00 AM,5:30 PM,9h 30m, 10/19/2007 ,512482, N9733P , MIA08LA005B 
20071023X01634 , Personal , United States ,Chad,6:30 AM,4:35 PM,10h 5m, 10/19/2007 ,504477, N1261X , MIA08CA008 
20071104X01724 , Public Aircraft - Federal , United States ,Chad,6:30 AM,1:25 PM,6h 55m, 10/18/2007 ,497518, N95HS , DEN08CA016 
20071025X01658 , Personal , United States ,Chad,6:30 AM,1:25 PM,6h 55m, 10/18/2007 ,498481, N45720 , ANC08CA005 
20071026X01671 , Personal , United States ,Chad,6:30 AM,2:40 PM,8h 10m, 10/18/2007 ,508087, N8635Y , NYC08CA017 
20071211X01925 , Instructional , United States ,Chad,6:30 AM,7:20 PM,12h 50m, 10/18/2007 ,493152, N368CA , NYC08LA018 
20080215X00198 , Personal , United States ,Chad,6:30 AM,8:05 PM,13h 35m, 10/18/2007 ,493181, N65591 , DEN08LA015 
20071108X01773 , Unknown , Switzerland ,Chad,8:30 AM,2:40 PM,6h 10m, 10/17/2007 ,505989, N9914F , LAX08CA015 
20080415X00479 , Personal , United States ,Chad,10:00 AM,4:35 PM,6h 35m, 10/17/2007 ,500607, N24547 , DFW08CA033 
20071129X01874 , Instructional , United States ,Chile,10:00 AM,5:30 PM,7h 30m, 10/17/2007 ,515927, N8521L , CHI08IA022 
20071115X01799 , Positioning , United States ,Chile,8:30 AM,4:35 PM,8h 5m, 10/17/2007 ,522841, N465US , NYC08LA015 
20071106X01740 , Business , United States ,Chile,8:30 AM,5:30 PM,9h 0m, 10/17/2007 ,524514, N383SA , DFW08LA018 
20080116X00056 , Personal , United States ,Chile,10:00 AM,7:20 PM,9h 20m, 10/16/2007 ,500637, N997PT , ANC08LA004 
20071203X01888 , Instructional , United States ,Chile,8:30 AM,7:20 PM,10h 50m, 10/15/2007 ,503570, N5006K , CHI08CA024 
20071025X01657 , Aerial Observation , United States ,Chile,6:30 AM,5:30 PM,11h 0m, 10/15/2007 ,509857, N9897G , ANC08WA014 
20071030X01691 ,  , United States ,Chile,8:30 AM,8:05 PM,11h 35m, 10/15/2007 ,494892, N5235W , CHI08CA023 
20071022X01627 , Personal , United States ,Chile,4:30 PM,8:05 PM,3h 35m, 10/14/2007 ,511007, N245CT , NYC08CA016 
20071030X01687 , Personal , United States ,Chile,7:30 AM,1:25 PM,5h 55m, 10/14/2007 ,507440, N4400N , CHI08CA025 
20071102X01717 , Positioning , United States ,Chile,1:00 PM,7:20 PM,6h 20m, 10/14/2007 ,490145, N515HS , CHI08CA021 
20071030X01686 , Personal , United States ,Chile,11:00 AM,5:30 PM,6h 30m, 10/14/2007 ,486368, N1139C , DFW08CA016 
20071121X01827 , Personal , United States ,Chile,8:00 AM,2:40 PM,6h 40m, 10/13/2007 ,519070, N202HW , ANC08LA007 
20071119X01815 , Banner Tow , United States ,Chile,1:00 PM,8:05 PM,7h 5m, 10/13/2007 ,496321, N431UA , DFW08LA017 
20071102X01711 , Personal , United States ,Chile,7:30 AM,2:40 PM,7h 10m, 10/13/2007 ,504816, N71HP , DFW08LA019 
20071108X01772 ,  , Canada ,Chile,11:00 AM,7:20 PM,8h 20m, 10/13/2007 ,504426, N1024B , DEN08WA018 
20071113X01791 , Personal , Bahamas ,China,8:00 AM,4:35 PM,8h 35m, 10/13/2007 ,516354, N5315M , DFW08FA015 
20071121X01834 , Personal , United States ,China,11:00 AM,8:05 PM,9h 5m, 10/13/2007 ,502644, N72KX , DEN08LA014 
20071029X01681 , Personal , United States ,China,7:30 AM,4:35 PM,9h 5m, 10/13/2007 ,488588, N313RA , CHI08CA019 
20071023X01633 , Business , Colombia ,China,8:00 AM,5:30 PM,9h 30m, 10/12/2007 ,519822, N9612M , DEN08LA013 
20071023X01644 ,  , United States ,China,7:30 AM,5:30 PM,10h 0m, 10/12/2007 ,512964, N43246 , LAX08CA013 
20071023X01645 , Instructional , United States ,China,10:00 AM,8:05 PM,10h 5m, 10/12/2007 ,503754, N7179Z , SEA08CA011 
20071115X01800 , Instructional , United States ,China,8:00 AM,7:20 PM,11h 20m, 10/11/2007 ,521979, N5425D , CHI08CA017 
20080215X00199 , Instructional , United States ,China,7:30 AM,7:20 PM,11h 50m, 10/11/2007 ,506037, N6252K , CHI08CA018 
20080324X00375 , Aerial Application , United States ,China,8:00 AM,8:05 PM,12h 5m, 10/11/2007 ,509345, N11467 , LAX08CA011 
20071130X01881 , Instructional , United States ,China,7:30 AM,8:05 PM,12h 35m, 10/11/2007 ,512301, N100GK , SEA08CA010 
20080104X00018 , Business , United States ,China,9:00 PM,8:50 AM,11h 50m, 10/11/2007 ,524154, N85WT , DEN08LA011 
20080328X00395 , Business , United States ,China,9:00 PM,9:40 AM,12h 40m, 10/11/2007 ,500733, N62029 , NYC08FA012 
20071029X01680 ,  , Turkey ,China,8:00 PM,8:50 AM,12h 50m, 10/11/2007 ,506362, N66004 , DFW08LA012 
20071114X01794 ,  , Argentina ,China,8:00 PM,9:40 AM,13h 40m, 10/11/2007 ,488498, N430A , DFW08LA013 
20071113X01790 , Positioning , United States ,China,6:30 PM,8:50 AM,14h 20m, 10/11/2007 ,512878, N9620Z , CHI08LA016 
20071126X01846 , Aerial Application , United States ,Colombia,6:30 PM,9:40 AM,15h 10m, 10/10/2007 ,501888, N55XP , ANC08WA015 
20071128X01866 , Personal , United States ,Colombia,9:00 PM,12:10 PM,15h 10m, 10/10/2007 ,517348, N3601Y , NYC08WA014 
20071023X01632 , Personal , United States ,Colombia,5:30 PM,8:50 AM,15h 20m, 10/10/2007 ,511249, N9910A , LAX08CA012 
20071126X01836 , Instructional , United States ,Colombia,6:30 AM,8:50 AM,2h 20m, 10/10/2007 ,489575, N9603K , CHI08CA036 
20071012X01568 , Personal , United States ,Colombia,4:30 PM,7:20 PM,2h 50m, 10/10/2007 ,499319, N24BR , NYC08WA013 
20071115X01796 , Personal , United States ,Colombia,5:00 PM,8:05 PM,3h 5m, 10/10/2007 ,508999, N6415F , DEN08LA010 
20071128X01864 , Instructional , United States ,Colombia,6:30 AM,9:40 AM,3h 10m, 10/10/2007 ,514417, N4575D , DFW08CA011 
20071210X01923 , Personal , United States ,Colombia,10:00 AM,1:25 PM,3h 25m, 10/10/2007 ,486702, N100UC , LAX08CA010 
20071210X01922 ,  , United States ,Colombia,4:00 PM,8:05 PM,4h 5m, 10/09/2007 ,522505, N510CS , DFW08CA007 
20071018X01614 , Public Aircraft - State , United States ,Colombia,10:00 AM,2:40 PM,4h 40m, 10/09/2007 ,510334, N5260J , DFW08CA009 
20071024X01651 , Personal , United States ,Colombia,8:30 AM,1:25 PM,4h 55m, 10/09/2007 ,515544, N509RA , SEA08LA008 
20071029X01678 , Personal , United States ,Colombia,6:30 AM,12:10 PM,5h 40m, 10/09/2007 ,513381, N950MS , MIA08LA009 
20071029X01679 , Personal , United States ,Colombia,7:00 AM,1:25 PM,6h 25m, 10/09/2007 ,486957, N26VT , OPS08IA001 
20071104X01722 ,  , United States ,Colombia,7:00 AM,2:40 PM,7h 40m, 10/09/2007 ,487114, N4570U , DCA08WA003 
20071102X01713 , Personal , United States ,Colombia,7:00 AM,4:35 PM,9h 35m, 10/09/2007 ,519161, N8642V , MIA08WA015 
20080107X00023 , Personal , United States ,Comoros,7:00 AM,5:30 PM,10h 30m, 10/08/2007 ,502230, N1260Z , DFW08CA010 
20071023X01635 , Personal , United States ,Comoros,7:00 AM,7:20 PM,12h 20m, 10/08/2007 ,503885, N954Z , DFW08CA014 
20071011X01564 , Flight Test , United States ,Comoros,7:00 AM,8:05 PM,13h 5m, 10/08/2007 ,497267, N3899C , LAX08LA009 
20071029X01676 , Instructional , United States ,Comoros,4:00 PM,7:40 AM,15h 40m, 10/08/2007 ,520386, N22899 , MIA08LA004 
20071029X01677 , Personal , United States ,Comoros,6:00 PM,8:50 AM,14h 50m, 10/07/2007 ,506162, N6549W , DEN08LA008 
20071029X01674 , Personal , United States ,Comoros,6:00 PM,9:40 AM,15h 40m, 10/07/2007 ,515468, N62970 , DEN08LA009 
20071029X01682 , Personal , United States ,Congo (Brazzaville),8:25 PM,9:50 PM,1h 25m, 10/07/2007 ,523307, N3635N , NYC08CA011 
20071018X01613 , Personal , United States ,Congo (Brazzaville),11:00 AM,1:25 PM,2h 25m, 10/07/2007 ,527952, N5205X , SEA08CA009 
20071017X01604 , Executive/Corporate , Venezuela ,Congo (Brazzaville),5:30 PM,8:05 PM,2h 35m, 10/07/2007 ,516962, N2263E , SEA08LA007 
20071029X01673 , Air Race/Show , United States ,Congo (Brazzaville),4:00 PM,7:20 PM,3h 20m, 10/07/2007 ,503183, N452TR , CHI08IA026 
20080103X00011 , Personal , United States ,Congo (Brazzaville),1:00 PM,4:35 PM,3h 35m, 10/07/2007 ,504198, N5494C , CHI08TA014 
20080305X00270 , Personal , United States ,Congo (Brazzaville),11:00 AM,2:40 PM,3h 40m, 10/07/2007 ,518290, N739 , DEN08LA006 
20071023X01643 , Personal , United States ,Congo (Brazzaville),8:30 AM,12:10 PM,3h 40m, 10/07/2007 ,516118, N4157R , DEN08LA007 
20071023X01640 , Personal , United States ,Congo (Brazzaville),3:00 PM,8:05 PM,5h 5m, 10/07/2007 ,514531, N9774F , DEN08LA005 
20071022X01626 , Personal , United States ,Congo (Brazzaville),8:00 AM,1:25 PM,5h 25m, 10/07/2007 ,493130, N211LS , DEN08LA012 
20071012X01576 , Personal , United States ,Congo (Brazzaville),11:00 AM,4:35 PM,5h 35m, 10/07/2007 ,519908, N590GM , LAX08LA008 
20071016X01588 ,  , United States ,Congo (Kinshasa),12:00 PM,7:20 PM,7h 20m, 10/07/2007 ,515055, N91254 , CHI08LA006 
20071106X01731 , Personal , United States ,Congo (Kinshasa),12:00 PM,8:05 PM,8h 5m, 10/07/2007 ,517946, N96HA , DEN08LA004 
20071017X01609 , Personal , United States ,Congo (Kinshasa),5:00 PM,7:40 AM,14h 40m, 10/07/2007 ,487958, N437ND , CHI08CA007 
20071106X01734 , Personal , United States ,Congo (Kinshasa),3:30 PM,4:40 PM,1h 10m, 10/07/2007 ,496420, N7751N , NYC08CA010 
20071101X01703 , Personal , United States ,Congo (Kinshasa),10:40 AM,11:50 AM,1h 10m, 10/06/2007 ,510523, N8549F , DFW08FA004 
20071107X01749 , Personal , United States ,Congo (Kinshasa),5:20 PM,6:30 PM,1h 10m, 10/06/2007 ,513976, N8VE , CHI08CA009 
20071128X01861 , Personal , United States ,Congo (Kinshasa),7:10 AM,8:20 AM,1h 10m, 10/06/2007 ,510916, N444PD , SEA08FA006 
